1708140731.711486 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708140959.245762 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   3:47.74 test-cpu-determinism.clogt.exe
1708140960.292655 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   3:48.79 test-cpu-determinism.clogt.exe
1708140961.346883 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   3:49.84 test-cpu-determinism.clogt.exe
1708140962.414586 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   3:50.91 test-cpu-determinism.clogt.exe
1708140963.474665 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   3:51.97 test-cpu-determinism.clogt.exe
1708140964.527403 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   3:53.02 test-cpu-determinism.clogt.exe
1708140965.585552 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   3:54.08 test-cpu-determinism.clogt.exe
1708140966.645687 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   3:55.14 test-cpu-determinism.clogt.exe
1708140967.693916 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   3:56.19 test-cpu-determinism.clogt.exe
1708140968.741420 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   3:57.24 test-cpu-determinism.clogt.exe
1708140969.789604 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   3:58.29 test-cpu-determinism.clogt.exe
1708140970.843106 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   3:59.34 test-cpu-determinism.clogt.exe
1708140971.896882 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:00.39 test-cpu-determinism.clogt.exe
1708140971.896921 4   1.0   64015 root      20   0       0      0      0 I   0.0   0:00.15 [kworker/4:2-events]
1708140972.944270 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:01.44 test-cpu-determinism.clogt.exe
1708140973.992036 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:02.49 test-cpu-determinism.clogt.exe
1708140975.044645 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:03.54 test-cpu-determinism.clogt.exe
1708140976.111094 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:04.61 test-cpu-determinism.clogt.exe
1708140977.170367 4  99.1   72353 root       0 -20    8380   1124   1020 R   0.0   4:05.67 test-cpu-determinism.clogt.exe
1708140978.231827 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:06.73 test-cpu-determinism.clogt.exe
1708140979.293959 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:07.79 test-cpu-determinism.clogt.exe
1708140980.348435 4  99.1   72353 root       0 -20    8380   1124   1020 R   0.0   4:08.84 test-cpu-determinism.clogt.exe
1708140981.396332 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:09.89 test-cpu-determinism.clogt.exe
1708140982.458733 4  99.1   72353 root       0 -20    8380   1124   1020 R   0.0   4:10.95 test-cpu-determinism.clogt.exe
1708140983.512537 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:12.00 test-cpu-determinism.clogt.exe
1708140984.565766 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:13.05 test-cpu-determinism.clogt.exe
1708140985.619756 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:14.11 test-cpu-determinism.clogt.exe
1708140986.673557 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:15.16 test-cpu-determinism.clogt.exe
1708140987.720879 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708140987.720905 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:16.21 test-cpu-determinism.clogt.exe
1708140988.775802 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:17.27 test-cpu-determinism.clogt.exe
1708140989.834664 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:18.33 test-cpu-determinism.clogt.exe
1708140990.881810 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:19.38 test-cpu-determinism.clogt.exe
1708140991.929380 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:20.43 test-cpu-determinism.clogt.exe
1708140992.983018 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:21.48 test-cpu-determinism.clogt.exe
1708140994.039323 4  99.1   72353 root       0 -20    8380   1124   1020 R   0.0   4:22.53 test-cpu-determinism.clogt.exe
1708140995.095320 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:23.59 test-cpu-determinism.clogt.exe
1708140996.150657 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:24.65 test-cpu-determinism.clogt.exe
1708140997.200557 4  99.0   72353 root       0 -20    8380   1124   1020 R   0.0   4:25.69 test-cpu-determinism.clogt.exe
1708140998.249164 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:26.74 test-cpu-determinism.clogt.exe
1708140999.298183 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:27.79 test-cpu-determinism.clogt.exe
1708141000.364001 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:28.85 test-cpu-determinism.clogt.exe
1708141001.448447 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:29.91 test-cpu-determinism.clogt.exe
1708141002.477792 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:30.97 test-cpu-determinism.clogt.exe
1708141003.533718 4  99.1   72353 root       0 -20    8380   1124   1020 R   0.0   4:32.02 test-cpu-determinism.clogt.exe
1708141004.583266 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:33.07 test-cpu-determinism.clogt.exe
1708141005.634108 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:34.12 test-cpu-determinism.clogt.exe
1708141006.683749 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:35.17 test-cpu-determinism.clogt.exe
1708141007.732014 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:36.22 test-cpu-determinism.clogt.exe
1708141008.779949 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:37.27 test-cpu-determinism.clogt.exe
1708141009.833663 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:38.33 test-cpu-determinism.clogt.exe
1708141010.887845 4  99.1   72353 root       0 -20    8380   1124   1020 R   0.0   4:39.38 test-cpu-determinism.clogt.exe
1708141011.936023 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:40.43 test-cpu-determinism.clogt.exe
1708141012.988899 4  99.1   72353 root       0 -20    8380   1124   1020 R   0.0   4:41.48 test-cpu-determinism.clogt.exe
1708141014.043309 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:42.53 test-cpu-determinism.clogt.exe
1708141015.090619 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:43.58 test-cpu-determinism.clogt.exe
1708141016.137228 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:44.63 test-cpu-determinism.clogt.exe
1708141017.183936 4  99.0   72353 root       0 -20    8380   1124   1020 R   0.0   4:45.67 test-cpu-determinism.clogt.exe
1708141018.230232 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:46.72 test-cpu-determinism.clogt.exe
1708141019.285066 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:47.78 test-cpu-determinism.clogt.exe
1708141020.339759 4  99.1   72353 root       0 -20    8380   1124   1020 R   0.0   4:48.83 test-cpu-determinism.clogt.exe
1708141021.394997 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:49.89 test-cpu-determinism.clogt.exe
1708141022.447598 4  99.1   72353 root       0 -20    8380   1124   1020 R   0.0   4:50.94 test-cpu-determinism.clogt.exe
1708141023.498356 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:51.99 test-cpu-determinism.clogt.exe
1708141024.562600 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:53.06 test-cpu-determinism.clogt.exe
1708141025.631318 4  99.1   72353 root       0 -20    8380   1124   1020 R   0.0   4:54.12 test-cpu-determinism.clogt.exe
1708141026.694213 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:55.19 test-cpu-determinism.clogt.exe
1708141027.742846 4  99.0   72353 root       0 -20    8380   1124   1020 R   0.0   4:56.23 test-cpu-determinism.clogt.exe
1708141028.795533 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:57.29 test-cpu-determinism.clogt.exe
1708141029.854864 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:58.35 test-cpu-determinism.clogt.exe
1708141030.910714 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   4:59.40 test-cpu-determinism.clogt.exe
1708141031.963228 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:00.46 test-cpu-determinism.clogt.exe
1708141033.012464 4  99.0   72353 root       0 -20    8380   1124   1020 R   0.0   5:01.50 test-cpu-determinism.clogt.exe
1708141034.064216 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:02.56 test-cpu-determinism.clogt.exe
1708141035.116427 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:03.61 test-cpu-determinism.clogt.exe
1708141036.171085 4  99.1   72353 root       0 -20    8380   1124   1020 R   0.0   5:04.66 test-cpu-determinism.clogt.exe
1708141037.224977 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:05.72 test-cpu-determinism.clogt.exe
1708141038.271556 4  99.0   72353 root       0 -20    8380   1124   1020 R   0.0   5:06.76 test-cpu-determinism.clogt.exe
1708141039.323135 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708141039.323160 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:07.81 test-cpu-determinism.clogt.exe
1708141040.378571 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:08.87 test-cpu-determinism.clogt.exe
1708141041.427745 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:09.92 test-cpu-determinism.clogt.exe
1708141042.490176 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:10.98 test-cpu-determinism.clogt.exe
1708141043.550544 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:12.04 test-cpu-determinism.clogt.exe
1708141044.610361 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:13.10 test-cpu-determinism.clogt.exe
1708141045.666808 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:14.16 test-cpu-determinism.clogt.exe
1708141046.715548 4  99.0   72353 root       0 -20    8380   1124   1020 R   0.0   5:15.20 test-cpu-determinism.clogt.exe
1708141047.764392 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:16.25 test-cpu-determinism.clogt.exe
1708141048.814656 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:17.30 test-cpu-determinism.clogt.exe
1708141049.863503 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:18.35 test-cpu-determinism.clogt.exe
1708141050.918866 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:19.40 test-cpu-determinism.clogt.exe
1708141051.969760 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:20.46 test-cpu-determinism.clogt.exe
1708141053.018051 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:21.51 test-cpu-determinism.clogt.exe
1708141054.066086 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:22.56 test-cpu-determinism.clogt.exe
1708141055.114754 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:23.61 test-cpu-determinism.clogt.exe
1708141056.162574 4  99.0   72353 root       0 -20    8380   1124   1020 R   0.0   5:24.65 test-cpu-determinism.clogt.exe
1708141057.209918 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:25.70 test-cpu-determinism.clogt.exe
1708141058.257144 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:26.75 test-cpu-determinism.clogt.exe
1708141059.304846 4  99.0   72353 root       0 -20    8380   1124   1020 R   0.0   5:27.79 test-cpu-determinism.clogt.exe
1708141060.364536 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:28.85 test-cpu-determinism.clogt.exe
1708141061.433000 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:29.92 test-cpu-determinism.clogt.exe
1708141062.482982 4  99.1   72353 root       0 -20    8380   1124   1020 R   0.0   5:30.97 test-cpu-determinism.clogt.exe
1708141063.533185 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:32.02 test-cpu-determinism.clogt.exe
1708141064.589020 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:33.08 test-cpu-determinism.clogt.exe
1708141065.642736 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:34.13 test-cpu-determinism.clogt.exe
1708141066.694918 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:35.18 test-cpu-determinism.clogt.exe
1708141067.747020 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:36.24 test-cpu-determinism.clogt.exe
1708141068.796535 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:37.29 test-cpu-determinism.clogt.exe
1708141069.849688 4  99.1   72353 root       0 -20    8380   1124   1020 R   0.0   5:38.34 test-cpu-determinism.clogt.exe
1708141070.901124 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:39.39 test-cpu-determinism.clogt.exe
1708141071.962079 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:40.45 test-cpu-determinism.clogt.exe
1708141073.011337 4  99.1   72353 root       0 -20    8380   1124   1020 R   0.0   5:41.50 test-cpu-determinism.clogt.exe
1708141074.063910 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:42.55 test-cpu-determinism.clogt.exe
1708141075.113979 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:43.61 test-cpu-determinism.clogt.exe
1708141076.163352 4  99.0   72353 root       0 -20    8380   1124   1020 R   0.0   5:44.65 test-cpu-determinism.clogt.exe
1708141077.214543 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:45.70 test-cpu-determinism.clogt.exe
1708141078.262076 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:46.75 test-cpu-determinism.clogt.exe
1708141079.310004 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:47.80 test-cpu-determinism.clogt.exe
1708141080.356862 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:48.84 test-cpu-determinism.clogt.exe
1708141081.408889 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:49.90 test-cpu-determinism.clogt.exe
1708141082.463689 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:50.95 test-cpu-determinism.clogt.exe
1708141083.512763 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:52.00 test-cpu-determinism.clogt.exe
1708141084.562781 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:53.05 test-cpu-determinism.clogt.exe
1708141085.610293 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:54.10 test-cpu-determinism.clogt.exe
1708141086.662870 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:55.15 test-cpu-determinism.clogt.exe
1708141087.715798 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:56.20 test-cpu-determinism.clogt.exe
1708141088.768071 4  99.1   72353 root       0 -20    8380   1124   1020 R   0.0   5:57.25 test-cpu-determinism.clogt.exe
1708141089.816183 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   5:58.30 test-cpu-determinism.clogt.exe
1708141090.864580 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708141090.864622 4  99.0   72353 root       0 -20    8380   1124   1020 R   0.0   5:59.34 test-cpu-determinism.clogt.exe
1708141091.913255 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   6:00.40 test-cpu-determinism.clogt.exe
1708141092.965219 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   6:01.45 test-cpu-determinism.clogt.exe
1708141094.013111 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   6:02.50 test-cpu-determinism.clogt.exe
1708141095.060602 4  99.0   72353 root       0 -20    8380   1124   1020 R   0.0   6:03.54 test-cpu-determinism.clogt.exe
1708141096.106954 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   6:04.59 test-cpu-determinism.clogt.exe
1708141097.166650 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   6:05.65 test-cpu-determinism.clogt.exe
1708141098.226300 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   6:06.71 test-cpu-determinism.clogt.exe
1708141099.286029 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   6:07.77 test-cpu-determinism.clogt.exe
1708141100.348026 4  99.1   72353 root       0 -20    8380   1124   1020 R   0.0   6:08.83 test-cpu-determinism.clogt.exe
1708141101.402311 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   6:09.89 test-cpu-determinism.clogt.exe
1708141102.464176 4  99.1   72353 root       0 -20    8380   1124   1020 R   0.0   6:10.95 test-cpu-determinism.clogt.exe
1708141103.511594 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   6:12.00 test-cpu-determinism.clogt.exe
1708141104.560565 4  99.0   72353 root       0 -20    8380   1124   1020 R   0.0   6:13.04 test-cpu-determinism.clogt.exe
1708141105.609910 4  99.0   72353 root       0 -20    8380   1124   1020 R   0.0   6:14.08 test-cpu-determinism.clogt.exe
1708141106.658064 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   6:15.13 test-cpu-determinism.clogt.exe
1708141107.707300 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   6:16.18 test-cpu-determinism.clogt.exe
1708141108.757286 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   6:17.23 test-cpu-determinism.clogt.exe
1708141109.809643 4  99.1   72353 root       0 -20    8380   1124   1020 R   0.0   6:18.28 test-cpu-determinism.clogt.exe
1708141110.858635 4  99.9   72353 root       0 -20    8380   1124   1020 R   0.0   6:19.33 test-cpu-determinism.clogt.exe
